id,query,answer_ids
3455898176,"A large tri-colored dog clears a green , yellow and white jump set up in the grass .",[3455898176]
209900973,"On a sunny day , a man wearing dark brown pants and a light brown shirt is taking a golf swing , near his gear and on the green , with trees in the background .",[209900973]
3149919755,A black dog is looking at the ball on the beach by the ocean .,[3149919755]
2367387854,A woman with short brown hair in glasses wearing a gray shirt sits in a chair and speaks into a microphone .,[2367387854]
2429305809,A Spanish guitarist and a female performer clad in white look on while a female student dons a serape .,[2429305809]
1354495198,Some Black children are standing and looking at a device .,[1354495198]
4120624922,A man wearing only blue jeans and a cap is using a paint roller on a light blue floor .,[4120624922]
4727346230,An older woman hand washing her laundry in big bins in the street in front of her home .,[4727346230]
254475194,A black dog runs in a grassy yard while a woman dressed in green watches from in fton of a tan house .,[254475194]
7411341578,Three soldiers are marching in formation with guns held vertically towards the sky .,[7411341578]
3294202771,A guy in boarding shorts is trying to do a flip or handstand on the beach .,[3294202771]
3016244153,Person in red-checked jacket with fur collar and dark stocking cap with head bowed .,[3016244153]
6845813494,"A woman with short brown hair wearing black pants , and a light blue sweater is smiling and skiing atop a snow covered mountain with a scenic view in the background .",[6845813494]
2517646066,An elderly woman in tribal dress weaving brightly colored fabric .,[2517646066]
14919212,A man wearing a white suit is operating a crane while on the bank of a body of water .,[14919212]
2550646414,A man wearing a black shirt is giving the camera a weird look as he cuts meat with a sharp knife .,[2550646414]
2513060654,A group of children are walking down the sidewalk in a line with two adults .,[2513060654]
5587932348,"A young man at a festival in black boots , brown skirt , vest and hate is performing street art .",[5587932348]
3183519385,A woman on a surfboard in front of a wave of green water,[3183519385]
404850242,An Asian woman is taking a photograph outside a white columned building .,[404850242]
2902922070,"A man with gray hair and a black mustache is wearing a tan button-down short-sleeved shirt , blue capri pants , and sandals while standing on the sidewalk .",[2902922070]
3516087269,A man wearing a black shirt and jeans kneels in front of a woman with blond and blue streaked hair in knee high buckled platform boots .,[3516087269]
16396205,Three young men standing in a field behind a barbecue smiling each giving the two handed thumbs up sign,[16396205]
3698944019,A blond toddler in a white shirt and green pants standing at a wooden fence .,[3698944019]
200553102,A large mechanical claw reaching for something with people watching .,[200553102]
1798215547,A little boy in black slides headfirst down a tan tube with his mouth open wide .,[1798215547]
3477672764,A young soccer player chasing after the ball with another player on the right .,[3477672764]
2876676952,An old woman with white hair is sleeping in a bed with a floral pattern pillows and blanket .,[2876676952]
2096630557,A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player .,[2096630557]
3229898555,A cat standing on carpet is interested in a piece of string in the air nearby wood flooring .,[3229898555]
1290571209,A little boy is holding a green and yellow sponge while standing in front of a stove .,[1290571209]
3182492939,Four people are shown in a gritty basement setting with blue walls and a white door on the ceiling ; two of the people wear black t-shirts with a skull-and-crossbones and the words ' starve poverty ' .,[3182492939]
4469878736,"A woman walks past a garage door that says "" no parking any time . """,[4469878736]
2372262128,"People in front of waterfront , 3 people are sitting down facing each other as a young boy runs and 2 people walk towards the water .",[2372262128]
3564489441,A man working on a little girl 's purple tricycle .,[3564489441]
7381226538,Motocross biker in a black and red uniform jumping off the back of a truck on his dirt bike at an event .,[7381226538]
4708960542,"This Lady might be ready for Rock Climbing , or just watching the Clouds , above .",[4708960542]
6892090337,"A group of Asian people , many carrying bags , are walking along side a commuter train .",[6892090337]
4857779728,Young foreign woman with bracelets on taking a picture of something in front of her with a bus behind here,[4857779728]
3694931544,A man dressed in orange with his bag slung over his shoulder pushes his bicycle along the sidewalk .,[3694931544]
4844407687,A toddler in an orange dress looks at graffiti of an African American baby .,[4844407687]
110802332,Two hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team .,[110802332]
86120682,A lady wearing a navy blue stripe tank top cargo pants has a yellow glow of on her left hand holding a long stick getting ready to burn glass in front of an incinerator,[86120682]
8060043940,Several men are on a soccer field passing a ball to one another during a soccer game where there are several attendees watching .,[8060043940]
1708957026,A woman in a pink jacket is walking past a display window with a red dress in an urban setting .,[1708957026]
599235529,Two people sleeping on a bench in the outdoors .,[599235529]
2321094365,Cattle walking in front of a orange bus with many people on board .,[2321094365]
6320721815,A guy with a blue jean jacket is reading a book in a black and white checkered floored laundry mat .,[6320721815]
2573009655,We should provide food and shelter to all these children here .,[2573009655]
2137836768,A smiling bearded man wearing safety goggles and a brown checked shirt is holding a brown toy lemur which has a white face .,[2137836768]
4571013172,Two young men in black punk rock clothing are sitting on the floor at a playground .,[4571013172]
